"","tdcaseid","houseid","personid","cntyfips","city","o_locno","trvlcmin","trptrans","whyto","whyfrom","r_age","trpmiles","tdaydate","wttrdfin","numontrp","education","bike_dfr","bike_gkp","condnigh","condpub","condrive","condspec","condtax","condtrav","schtrn1","schtrn2","schtyp","walk_def","walk_gkq","worker","occupation","travday","place","household_income","trptransfilt","Agefilt","HHincomefilt","Occupfilt","whytofilt","whyfromfilt","educfilt","workerfilt","schtypfilt","schtrn1filt","schtrn2filt"
"396",302338420102,30233842,1,77,"STOCKTON",100,5,4,19,16,74,4.072,201609,43966.0086002394,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,-8,4,6,99,99,3,99,5,2,99,99,99
"397",302338420103,30233842,1,77,"STOCKTON",1000003,15,4,1,19,74,4.296,201609,43966.0086002394,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,-8,4,6,99,99,1,3,5,2,99,99,99
"398",302338420201,30233842,2,77,"STOCKTON",100,5,4,11,1,71,1.077,201609,47033.534806414,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,-8,4,6,99,99,3,1,4,2,99,99,99
"399",302338420202,30233842,2,77,"STOCKTON",1000004,5,4,1,11,71,1.048,201609,47033.534806414,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,-8,4,6,99,99,1,3,4,2,99,99,99
"400",302338420203,30233842,2,77,"STOCKTON",100,10,4,11,1,71,1.916,201609,47033.534806414,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,-8,4,6,99,99,3,1,4,2,99,99,99
"401",302338420204,30233842,2,77,"STOCKTON",1000005,15,4,1,11,71,1.92,201609,47033.534806414,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,-8,4,6,99,99,1,3,4,2,99,99,99
"402",302338420205,30233842,2,77,"STOCKTON",100,10,4,19,1,71,4.072,201609,47033.534806414,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,-8,4,6,99,99,3,1,4,2,99,99,99
"403",302338420206,30233842,2,77,"STOCKTON",1000003,15,4,1,19,71,4.296,201609,47033.534806414,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,-8,4,6,99,99,1,3,4,2,99,99,99
"404",302338420301,30233842,3,77,"STOCKTON",100,30,8,15,2,34,40.299,201609,57804.2852576401,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,7,3,-8,99,4,99,4,3,2,5,1,99,99,99
"405",302395430203,30239543,2,77,"STOCKTON",1e+06,60,3,1,3,50,49.178,201610,27876.2865712174,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,-9,5,1,5,4,5,2,99,1,2,3,1,99,99,99
"406",302485510106,30248551,1,77,"STOCKTON",1000002,35,3,11,18,67,22.79,201606,142701.373139139,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,4,2,7,4,6,3,99,3,3,3,2,99,99,99
"407",302508070102,30250807,1,77,"STOCKTON",102,15,3,11,3,49,17.731,201611,53598.2825016839,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,6,5,8,4,5,4,1,3,2,5,1,99,99,99
"408",302513250101,30251325,1,77,"STOCKTON",100,30,3,5,1,77,6.627,201605,139083.701408508,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,5,1,6,4,6,3,99,99,1,4,2,99,99,99
"409",302513250102,30251325,1,77,"STOCKTON",1e+06,30,3,1,5,77,6.449,201605,139083.701408508,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,5,1,6,4,6,3,99,1,99,4,2,99,99,99
"410",302513250103,30251325,1,77,"STOCKTON",100,30,3,5,1,77,7.508,201605,139083.701408508,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,5,1,6,4,6,3,99,99,1,4,2,99,99,99
"411",302513250104,30251325,1,77,"STOCKTON",1000001,25,3,1,5,77,7.908,201605,139083.701408508,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,5,1,6,4,6,3,99,1,99,4,2,99,99,99
"412",302513250105,30251325,1,77,"STOCKTON",100,15,3,13,1,77,3.318,201605,139083.701408508,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,5,1,6,4,6,3,99,3,1,4,2,99,99,99
"413",302513250106,30251325,1,77,"STOCKTON",1000002,10,3,1,13,77,3.772,201605,139083.701408508,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,5,1,6,4,6,3,99,1,3,4,2,99,99,99
"414",302513250107,30251325,1,77,"STOCKTON",100,15,1,5,1,77,0.386,201605,139083.701408508,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,5,1,6,1,6,3,99,99,1,4,2,99,99,99
"415",302513250108,30251325,1,77,"STOCKTON",1000003,15,1,1,5,77,0.387,201605,139083.701408508,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,5,1,6,1,6,3,99,1,99,4,2,99,99,99
"416",302513250201,30251325,2,77,"STOCKTON",100,10,3,13,5,78,3.318,201605,148787.627521101,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,1,6,4,6,3,99,3,99,4,2,99,99,99
"417",302513250202,30251325,2,77,"STOCKTON",1000002,10,3,1,13,78,3.772,201605,148787.627521101,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,1,6,4,6,3,99,1,3,4,2,99,99,99
"418",302530610101,30253061,1,77,"STOCKTON",100,15,3,11,1,35,4.754,201610,977334.438266644,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,1,1,4,4,1,99,3,1,3,2,99,99,99
"419",302530610102,30253061,1,77,"STOCKTON",1e+06,15,3,1,11,35,4.569,201610,977334.438266644,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,1,1,4,4,1,99,1,3,3,2,99,99,99
"420",302530610201,30253061,2,77,"STOCKTON",100,15,3,11,1,10,4.754,201610,959985.824055123,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,2,1,1,4,2,1,99,3,1,99,99,1,4,4
"421",302530610202,30253061,2,77,"STOCKTON",1e+06,15,3,15,11,10,4.569,201610,959985.824055123,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,2,1,1,4,2,1,99,3,3,99,99,1,4,4
"422",302579100101,30257910,1,77,"STOCKTON",100,4,6,11,1,51,0.669,201610,734935.676702507,2,2,-1,-1,1,1,2,2,2,1,-1,-1,-1,3,5,1,1,1,2,5,4,5,2,1,3,1,2,1,99,99,99
"423",302579100102,30257910,1,77,"STOCKTON",1e+06,5,6,1,11,51,0.669,201610,734935.676702507,2,2,-1,-1,1,1,2,2,2,1,-1,-1,-1,3,5,1,1,1,2,5,4,5,2,1,1,3,2,1,99,99,99
"424",302579100201,30257910,2,77,"STOCKTON",100,4,6,11,1,51,0.67,201610,789269.881150227,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,2,5,4,5,2,3,3,1,1,1,99,99,99
"425",302579100202,30257910,2,77,"STOCKTON",1e+06,5,6,1,11,51,0.669,201610,789269.881150227,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,2,5,4,5,2,3,1,3,1,1,99,99,99
"426",302605490101,30260549,1,77,"STOCKTON",100,19,3,17,1,57,11.863,201605,360986.320316288,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,3,9,4,5,4,99,99,1,4,2,99,99,99
"427",302605490104,30260549,1,77,"STOCKTON",1000001,11,3,1,11,57,5.515,201605,360986.320316288,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,3,9,4,5,4,99,1,3,4,2,99,99,99
"428",302605490105,30260549,1,77,"STOCKTON",100,11,4,11,1,57,3.647,201605,360986.320316288,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,3,9,4,5,4,99,3,1,4,2,99,99,99
"429",302605490106,30260549,1,77,"STOCKTON",1000003,9,4,1,11,57,3.809,201605,360986.320316288,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,3,9,4,5,4,99,1,3,4,2,99,99,99
"430",302605490201,30260549,2,77,"STOCKTON",100,8,4,11,1,47,2.223,201605,518977.058775288,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,3,9,4,5,4,1,3,1,1,1,99,99,99
"431",302605490202,30260549,2,77,"STOCKTON",1000004,8,4,1,11,47,2.347,201605,518977.058775288,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,3,9,4,5,4,1,1,3,1,1,99,99,99
"432",302605490203,30260549,2,77,"STOCKTON",100,11,4,11,1,47,3.647,201605,518977.058775288,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,3,9,4,5,4,1,3,1,1,1,99,99,99
"433",302605490204,30260549,2,77,"STOCKTON",1000003,9,4,1,11,47,3.809,201605,518977.058775288,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,3,9,4,5,4,1,1,3,1,1,99,99,99
"434",302605490301,30260549,3,77,"STOCKTON",100,19,3,17,1,19,11.863,201605,727827.196691392,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,3,9,4,3,4,99,99,1,3,2,99,99,99
"435",302605490304,30260549,3,77,"STOCKTON",1000001,11,3,1,11,19,5.515,201605,727827.196691392,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,3,9,4,3,4,99,1,3,3,2,99,99,99
"436",302605490401,30260549,4,77,"STOCKTON",100,19,3,6,1,15,11.863,201605,505936.820563491,3,1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,2,3,9,4,2,4,99,99,1,1,99,1,4,4
"437",302605490404,30260549,4,77,"STOCKTON",1000001,11,3,1,11,15,5.515,201605,505936.820563491,4,1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,2,3,9,4,2,4,99,1,3,1,99,1,4,4
"438",302623430204,30262343,2,77,"STOCKTON",202,30,4,1,3,45,32.579,201608,58017.2965357888,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,4,7,4,5,3,4,1,2,3,1,99,99,99
"439",302653250102,30265325,1,77,"STOCKTON",102,40,3,1,3,54,31.73,201607,18304.7093403875,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,3,8,4,5,4,3,1,2,4,1,99,99,99
"440",302657190101,30265719,1,77,"STOCKTON",100,70,3,3,1,58,44.767,201607,59795.922142726,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,3,7,4,5,3,1,2,1,3,1,99,99,99
"441",302657190201,30265719,2,77,"STOCKTON",100,70,3,6,1,60,44.767,201607,64216.6680145555,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,3,7,4,5,3,1,99,1,3,1,99,99,99
"442",302674610101,30267461,1,77,"STOCKTON",100,5,3,13,1,64,0.532,201605,117282.012382194,1,5,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,3,2,-1,7,1,6,4,5,3,99,3,1,5,2,99,99,99
"443",302674610102,30267461,1,77,"STOCKTON",1e+06,30,3,1,13,64,0.532,201605,117282.012382194,1,5,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,3,2,-1,7,1,6,4,5,3,99,1,3,5,2,99,99,99
"444",302674610103,30267461,1,77,"STOCKTON",100,20,3,11,1,64,2.451,201605,117282.012382194,1,5,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,3,2,-1,7,1,6,4,5,3,99,3,1,5,2,99,99,99
"445",302674610104,30267461,1,77,"STOCKTON",1000001,10,3,11,11,64,3.364,201605,117282.012382194,1,5,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,3,2,-1,7,1,6,4,5,3,99,3,3,5,2,99,99,99
"446",302674610105,30267461,1,77,"STOCKTON",1000002,20,3,1,11,64,3.147,201605,117282.012382194,1,5,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,3,2,-1,7,1,6,4,5,3,99,1,3,5,2,99,99,99
"447",302674610106,30267461,1,77,"STOCKTON",100,15,3,13,1,64,3.34,201605,117282.012382194,4,5,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,3,2,-1,7,1,6,4,5,3,99,3,1,5,2,99,99,99
"448",302674610108,30267461,1,77,"STOCKTON",1000004,10,3,1,13,64,1.209,201605,117282.012382194,1,5,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,3,2,-1,7,1,6,4,5,3,99,1,3,5,2,99,99,99
"449",302690410101,30269041,1,77,"STOCKTON",100,15,3,11,1,47,5.778,201609,128848.754440108,1,3,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,6,2,-1,6,3,3,4,5,1,99,3,1,3,2,99,99,99
"450",302690410102,30269041,1,77,"STOCKTON",1e+06,30,3,1,11,47,8.51,201609,128848.754440108,1,3,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,6,2,-1,6,3,3,4,5,1,99,1,3,3,2,99,99,99
"451",302690410103,30269041,1,77,"STOCKTON",100,30,3,11,1,47,27.509,201609,128848.754440108,1,3,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,6,2,-1,6,3,3,4,5,1,99,3,1,3,2,99,99,99
"452",302690410105,30269041,1,77,"STOCKTON",100,50,3,11,1,47,49.208,201609,128848.754440108,1,3,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,6,2,-1,6,3,3,4,5,1,99,3,1,3,2,99,99,99
"453",302690410108,30269041,1,77,"STOCKTON",100,40,3,17,1,47,32.425,201609,128848.754440108,1,3,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,6,2,-1,6,3,3,4,5,1,99,99,1,3,2,99,99,99
"454",302694480101,30269448,1,77,"STOCKTON",100,9,3,6,1,28,3.862,201609,102126.713880676,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,3,3,4,4,1,3,99,1,5,1,99,99,99
"455",302694480102,30269448,1,77,"STOCKTON",1000002,51,3,6,6,28,57.802,201609,102126.713880676,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,3,3,4,4,1,3,99,99,5,1,99,99,99
"456",302694480201,30269448,2,77,"STOCKTON",100,12,3,8,1,22,2.707,201609,121719.732342815,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,3,3,4,3,1,99,3,1,3,2,99,99,99
"457",302694480202,30269448,2,77,"STOCKTON",1000004,11,3,13,8,22,2.104,201609,121719.732342815,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,3,3,4,3,1,99,3,3,3,2,99,99,99
"458",302694480203,30269448,2,77,"STOCKTON",1000005,12,3,1,13,22,3.2,201609,121719.732342815,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,3,3,4,3,1,99,1,3,3,2,99,99,99
"459",302722790101,30272279,1,77,"STOCKTON",100,60,4,15,1,63,42.133,201610,40822.0485524724,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,10,4,5,4,99,3,1,3,2,99,99,99
"460",302731130101,30273113,1,77,"STOCKTON",100,5,3,11,1,71,0.384,201608,40131.8720020493,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,2,3,4,4,6,2,4,3,1,5,1,99,99,99
"461",302731130102,30273113,1,77,"STOCKTON",1e+06,7,3,2,11,71,1.518,201608,40131.8720020493,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,2,3,4,4,6,2,4,2,3,5,1,99,99,99
"462",302731130103,30273113,1,77,"STOCKTON",1000001,3,3,11,2,71,3.532,201608,40131.8720020493,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,2,3,4,4,6,2,4,3,2,5,1,99,99,99
"463",302731130104,30273113,1,77,"STOCKTON",1000002,10,3,11,11,71,2.419,201608,40131.8720020493,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,2,3,4,4,6,2,4,3,3,5,1,99,99,99
"464",302731130105,30273113,1,77,"STOCKTON",1000003,12,3,11,11,71,2.448,201608,40131.8720020493,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,2,3,4,4,6,2,4,3,3,5,1,99,99,99
"465",302731130106,30273113,1,77,"STOCKTON",1000004,10,3,1,11,71,3.104,201608,40131.8720020493,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,2,3,4,4,6,2,4,1,3,5,1,99,99,99
"466",302732130101,30273213,1,77,"STOCKTON",100,10,3,3,16,23,2.585,201606,1443221.34310316,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,1,2,7,3,6,4,3,3,2,2,99,3,1,99,99,99
"467",302732130102,30273213,1,77,"STOCKTON",102,10,3,1,3,23,2.764,201606,1443221.34310316,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,1,2,7,3,6,4,3,3,2,1,2,3,1,99,99,99
"468",302732130103,30273213,1,77,"STOCKTON",100,20,3,16,1,23,5.07,201606,1443221.34310316,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,1,2,7,3,6,4,3,3,2,99,1,3,1,99,99,99
"469",302732130104,30273213,1,77,"STOCKTON",1e+06,30,3,1,16,23,5.009,201606,1443221.34310316,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,1,2,7,3,6,4,3,3,2,1,99,3,1,99,99,99
"470",302732130201,30273213,2,77,"STOCKTON",100,30,3,3,3,20,9.698,201606,1437461.72815751,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,6,4,3,3,99,2,2,3,2,99,99,99
"471",302732130301,30273213,3,77,"STOCKTON",100,30,6,3,1,50,9.698,201606,1419890.93561274,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,1,3,7,3,6,4,5,3,3,2,1,1,1,99,99,99
"472",302732130401,30273213,4,77,"STOCKTON",100,30,3,3,1,48,9.698,201606,1322144.0859843,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,2,-1,7,3,6,4,5,3,99,2,1,1,2,99,99,99
"473",302758360201,30275836,2,77,"STOCKTON",100,10,4,19,1,40,4.473,201610,702017.559974211,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,1,1,2,7,4,5,3,1,3,1,2,1,99,99,99
"474",302758360202,30275836,2,77,"STOCKTON",1000001,15,4,15,19,40,8.065,201610,702017.559974211,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,1,1,2,7,4,5,3,1,3,3,2,1,99,99,99
"475",302758360203,30275836,2,77,"STOCKTON",1000002,20,4,13,15,40,7.374,201610,702017.559974211,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,1,1,2,7,4,5,3,1,3,3,2,1,99,99,99
"476",302758360204,30275836,2,77,"STOCKTON",1000003,10,4,13,13,40,2.367,201610,702017.559974211,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,1,1,2,7,4,5,3,1,3,3,2,1,99,99,99
"477",302758360205,30275836,2,77,"STOCKTON",1000004,3,4,1,13,40,0.535,201610,702017.559974211,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,1,1,2,7,4,5,3,1,1,3,2,1,99,99,99
"478",302758360206,30275836,2,77,"STOCKTON",100,8,4,17,1,40,2.944,201610,702017.559974211,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,1,1,2,7,4,5,3,1,99,1,2,1,99,99,99
"479",302758360207,30275836,2,77,"STOCKTON",1e+06,8,4,1,17,40,2.948,201610,702017.559974211,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,1,1,2,7,4,5,3,1,1,99,2,1,99,99,99
"480",302758360301,30275836,3,77,"STOCKTON",100,10,4,19,1,10,4.473,201610,581617.698736649,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,3,1,99,99,1,4,4
"481",302758360302,30275836,3,77,"STOCKTON",1000001,15,4,15,19,10,8.065,201610,581617.698736649,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,3,3,99,99,1,4,4
"482",302758360303,30275836,3,77,"STOCKTON",1000002,20,4,13,15,10,7.374,201610,581617.698736649,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,3,3,99,99,1,4,4
"483",302758360304,30275836,3,77,"STOCKTON",1000003,10,4,13,13,10,2.367,201610,581617.698736649,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,3,3,99,99,1,4,4
"484",302758360305,30275836,3,77,"STOCKTON",1000004,3,4,1,13,10,0.535,201610,581617.698736649,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,1,3,99,99,1,4,4
"485",302758360306,30275836,3,77,"STOCKTON",100,8,4,17,1,10,2.944,201610,581617.698736649,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,99,1,99,99,1,4,4
"486",302758360307,30275836,3,77,"STOCKTON",1e+06,8,4,1,17,10,2.948,201610,581617.698736649,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,1,99,99,99,1,4,4
"487",302758360401,30275836,4,77,"STOCKTON",100,10,4,19,1,8,4.473,201610,581617.698736649,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,3,1,99,99,1,4,4
"488",302758360402,30275836,4,77,"STOCKTON",1000001,15,4,15,19,8,8.065,201610,581617.698736649,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,3,3,99,99,1,4,4
"489",302758360403,30275836,4,77,"STOCKTON",1000002,20,4,13,15,8,7.374,201610,581617.698736649,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,3,3,99,99,1,4,4
"490",302758360404,30275836,4,77,"STOCKTON",1000003,10,4,13,13,8,2.367,201610,581617.698736649,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,3,3,99,99,1,4,4
"491",302758360405,30275836,4,77,"STOCKTON",1000004,3,4,1,13,8,0.535,201610,581617.698736649,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,1,3,99,99,1,4,4
"492",302758360406,30275836,4,77,"STOCKTON",100,8,4,17,1,8,2.944,201610,581617.698736649,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,99,1,99,99,1,4,4
"493",302758360407,30275836,4,77,"STOCKTON",1e+06,8,4,1,17,8,2.948,201610,581617.698736649,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,1,99,99,99,1,4,4
"494",302758360501,30275836,5,77,"STOCKTON",100,10,4,19,1,6,4.473,201610,559516.797275844,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,3,1,99,99,1,4,4
"495",302758360502,30275836,5,77,"STOCKTON",1000001,15,4,15,19,6,8.065,201610,559516.797275844,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,3,3,99,99,1,4,4
"496",302758360503,30275836,5,77,"STOCKTON",1000002,20,4,13,15,6,7.374,201610,559516.797275844,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,3,3,99,99,1,4,4
"497",302758360504,30275836,5,77,"STOCKTON",1000003,10,4,13,13,6,2.367,201610,559516.797275844,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,3,3,99,99,1,4,4
"498",302758360505,30275836,5,77,"STOCKTON",1000004,3,4,1,13,6,0.535,201610,559516.797275844,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,1,3,99,99,1,4,4
"499",302758360506,30275836,5,77,"STOCKTON",100,8,4,17,1,6,2.944,201610,559516.797275844,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,99,1,99,99,1,4,4
"500",302758360507,30275836,5,77,"STOCKTON",1e+06,8,4,1,17,6,2.948,201610,559516.797275844,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,2,7,4,2,3,99,1,99,99,99,1,4,4
"501",302763220104,30276322,1,77,"STOCKTON",102,50,4,1,3,55,38.883,201608,106505.971406617,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,6,1,10,4,5,4,4,1,2,3,1,99,99,99
"502",302786870108,30278687,1,77,"STOCKTON",1000003,60,4,6,17,64,35.222,201605,221341.61810224,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,1,3,7,3,11,4,5,4,3,99,99,4,1,99,99,99
"503",302786870208,30278687,2,77,"STOCKTON",1000003,60,4,6,17,65,35.222,201605,211918.637432739,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,-1,7,3,11,4,6,4,99,99,99,3,2,99,99,99
"504",302858840101,30285884,1,77,"STOCKTON",100,15,4,6,2,64,2.768,201609,38592.290951638,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,4,6,2,6,4,5,3,4,99,2,5,1,99,99,99
